category_id|content|option_a|option_b|option_c|option_d|correct_answer|explanation
2|John ... football in 2010.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|The teacher ... at the factory in 2010.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|He ... English yesterday.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|He ... English in 2010.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|Mary ... TV yesterday.|watch|watches|watched|was watching|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|He ... TV in 2010.|watch|watches|watched|was watching|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|John ... football last week.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|The teacher ... English two days ago.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|Mary ... a book two days ago.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|My brother ... TV yesterday.|watch|watches|watched|was watching|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|John ... at the factory in 2010.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|My brother ... a book last week.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|The teacher ... English yesterday.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|He ... a book yesterday.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|My brother ... football yesterday.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|She ... football two days ago.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|John ... TV in 2010.|watch|watches|watched|was watching|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|The teacher ... football two days ago.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|Mary ... at the factory last week.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|John ... at the factory in 2010.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|My brother ... at the factory yesterday.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|My brother ... a book yesterday.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|The teacher ... football yesterday.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|She ... football last week.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|The doctor ... English in 2010.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|My brother ... a book last week.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|She ... at the factory yesterday.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|She ... TV two days ago.|watch|watches|watched|was watching|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|John ... English yesterday.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|My brother ... English last week.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|She ... a book last week.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|My brother ... TV in 2010.|watch|watches|watched|was watching|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|He ... a book yesterday.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|He ... English last week.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|The teacher ... English two days ago.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|John ... at the factory last week.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|My brother ... a book in 2010.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|He ... a book in 2010.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|My brother ... a book two days ago.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|He ... football in 2010.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|The teacher ... football two days ago.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|She ... TV two days ago.|watch|watches|watched|was watching|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|Mary ... TV two days ago.|watch|watches|watched|was watching|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|The doctor ... at the factory two days ago.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|John ... English last week.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|The doctor ... English two days ago.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|The teacher ... English in 2010.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|My brother ... a book two days ago.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|She ... TV two days ago.|watch|watches|watched|was watching|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|My brother ... a book in 2010.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|My brother ... a book in 2010.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|He ... football last week.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|He ... English two days ago.|study|studies|studied|was studying|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|My brother ... a book two days ago.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|John ... a book last week.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|John ... TV in 2010.|watch|watches|watched|was watching|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (in 2010).
2|The doctor ... football two days ago.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|My brother ... football last week.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|She ... a book last week.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|The doctor ... football two days ago.|play|plays|played|was playing|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|My brother ... a book two days ago.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|Mary ... at the factory last week.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|My brother ... a book last week.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (last week).
2|Mary ... at the factory yesterday.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|The teacher ... a book two days ago.|read|reads|read|was reading|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (two days ago).
2|The teacher ... at the factory yesterday.|work|works|worked|was working|C|Thì quá khứ đơn diễn tả sự việc đã chấm dứt hoàn toàn trong quá khứ (yesterday).
2|He has ... at the factory.|work|works|worked|worked|D|Thì hiện tại hoàn thành diễn tả hành động vừa mới xảy ra hoặc để lại kết quả (dấu hiệu: lately).
2|John has ... at the factory.|work|works|worked|worked|D|Thì hiện tại hoàn thành diễn tả hành động vừa mới xảy ra hoặc để lại kết quả (dấu hiệu: already).
2|The teacher has ... TV.|watch|watches|watched|watched|D|Thì hiện tại hoàn thành diễn tả hành động vừa mới xảy ra hoặc để lại kết quả (dấu hiệu: already).
2|The doctor has ... English.|study|studies|studied|studied|D|Thì hiện tại hoàn thành diễn tả hành động vừa mới xảy ra hoặc để lại kết quả (dấu hiệu: recently).
2|The doctor has ... at the factory.|work|works|worked|worked|D|Thì hiện tại hoàn thành diễn tả hành động vừa mới xảy ra hoặc để lại kết quả (dấu hiệu: already).
2|The teacher has ... a book.|read|reads|read|read|D|Thì hiện tại hoàn thành diễn tả hành động vừa mới xảy ra hoặc để lại kết quả (dấu hiệu: already).
2|He has ... English.|study|studies|studied|studied|D|Thì hiện tại hoàn thành diễn tả hành động vừa mới xảy ra hoặc để lại kết quả (dấu hiệu: lately).
